refund_id,order_id,customer_id,refund_date,refund_amount,refund_status
REF003674,ORD032498,CUST04653,2026-09-04,30826.92,Processed
REF003675,ORD032500,CUST04653,2026-08-06,25871.79,Processed
REF003676,ORD032507,CUST04654,2026-08-17,1941.21,Processed
REF003677,ORD032512,CUST04654,2026-08-13,2570.71,Processed
REF003678,ORD032514,CUST04655,2026-07-27,490.65,Processed
REF003679,ORD032524,CUST04657,2026-06-20,17137.41,Processed
REF003680,ORD032542,CUST04662,2026-09-20,1129.6,Pending
REF003681,ORD032554,CUST04665,2026-02-06,608.16,Pending
REF003682,ORD032579,CUST04669,2026-05-31,2644.51,Processed
REF003683,ORD032580,CUST04669,2026-08-13,1735.4,Processed
REF003684,ORD032605,CUST04673,2026-08-27,38649.96,Processed
REF003685,ORD032621,CUST04676,2026-08-05,2669.32,Processed
REF003686,ORD032623,CUST04676,2026-07-25,784.0,Processed
REF003687,ORD032627,CUST04676,2026-08-01,37137.67,Pending
REF003688,ORD032629,CUST04676,2026-08-02,2877.4,Pending
REF003689,ORD032634,CUST04676,2026-09-05,4228.23,Pending
REF003690,ORD032638,CUST04676,2026-08-24,1342.97,Processed
REF003691,ORD032658,CUST04679,2026-06-27,1484.88,Processed
REF003692,ORD032670,CUST04680,2026-06-12,489.37,Processed
REF003693,ORD032672,CUST04680,2026-06-13,1252.96,Declined
REF003694,ORD032673,CUST04680,2026-08-09,1101.21,Processed
REF003695,ORD032676,CUST04680,2026-07-09,1623.99,Processed
REF003696,ORD032678,CUST04680,2026-09-07,1551.09,Processed
REF003697,ORD032679,CUST04680,2026-09-13,634.86,Pending
REF003698,ORD032680,CUST04681,2026-04-16,19798.2,Processed
REF003699,ORD032685,CUST04681,2026-07-04,1384.74,Pending
REF003700,ORD032696,CUST04683,2026-06-05,696.75,Processed
REF003701,ORD032716,CUST04686,2026-05-23,15902.65,Processed
REF003702,ORD032724,CUST04687,2026-07-17,1132.29,Declined
REF003703,ORD032725,CUST04687,2026-08-02,1859.54,Processed
REF003704,ORD032727,CUST04687,2026-07-18,3022.51,Processed
REF003705,ORD032728,CUST04687,2026-06-23,1639.67,Pending
REF003706,ORD032732,CUST04687,2026-06-26,1607.65,Pending
REF003707,ORD032734,CUST04687,2026-09-05,9868.23,Processed
REF003708,ORD032735,CUST04687,2026-04-23,17162.0,Processed
REF003709,ORD032754,CUST04690,2026-01-22,4575.16,Processed
REF003710,ORD032780,CUST04695,2026-05-29,1977.29,Processed
REF003711,ORD032785,CUST04697,2026-07-15,2904.01,Processed
REF003712,ORD032818,CUST04704,2026-06-21,232.24,Processed
REF003713,ORD032829,CUST04707,2026-07-13,3895.36,Declined
REF003714,ORD032832,CUST04707,2026-07-08,3715.13,Processed
REF003715,ORD032882,CUST04716,2026-08-21,811.9,Processed
REF003716,ORD032888,CUST04716,2026-08-20,2637.35,Processed
REF003717,ORD032899,CUST04719,2026-05-02,921.71,Processed
REF003718,ORD032900,CUST04719,2026-06-14,1538.75,Processed
REF003719,ORD032903,CUST04719,2026-09-02,3399.99,Processed
REF003720,ORD032906,CUST04719,2026-07-01,2291.04,Processed
REF003721,ORD032931,CUST04724,2026-02-08,2582.47,Processed
REF003722,ORD032937,CUST04725,2026-06-18,1999.24,Processed
REF003723,ORD032956,CUST04729,2026-07-25,1651.89,Processed
REF003724,ORD032959,CUST04729,2026-08-23,1786.53,Processed
REF003725,ORD032960,CUST04729,2026-08-31,942.14,Processed
REF003726,ORD032962,CUST04729,2026-06-23,11569.26,Processed
REF003727,ORD032963,CUST04729,2026-07-07,4948.91,Processed
REF003728,ORD032968,CUST04729,2026-06-26,2701.22,Processed
REF003729,ORD032971,CUST04730,2026-08-17,1886.19,Processed
REF003730,ORD032974,CUST04730,2026-03-31,1907.66,Processed
REF003731,ORD032979,CUST04732,2026-07-09,848.55,Processed
REF003732,ORD032991,CUST04734,2026-08-31,466.97,Pending
REF003733,ORD032992,CUST04734,2026-03-24,1285.97,Processed
REF003734,ORD033010,CUST04737,2026-03-19,3737.11,Processed
REF003735,ORD033023,CUST04740,2026-04-22,3347.76,Processed
REF003736,ORD033034,CUST04742,2026-08-31,1702.91,Processed
REF003737,ORD033036,CUST04742,2026-04-26,1857.62,Processed
REF003738,ORD033040,CUST04742,2026-05-28,20488.3,Pending
REF003739,ORD033042,CUST04742,2026-05-03,3274.03,Processed
REF003740,ORD033045,CUST04742,2026-08-28,20894.78,Processed
REF003741,ORD033049,CUST04742,2026-06-05,23451.03,Processed
REF003742,ORD033051,CUST04742,2026-07-21,1665.39,Processed
REF003743,ORD033054,CUST04742,2026-08-24,2190.05,Declined
REF003744,ORD033056,CUST04742,2026-08-06,15371.37,Processed
REF003745,ORD033057,CUST04742,2026-07-09,1506.38,Processed
REF003746,ORD033080,CUST04748,2026-07-03,942.68,Processed
REF003747,ORD033084,CUST04748,2026-03-03,11112.39,Processed
REF003748,ORD033085,CUST04748,2026-08-16,2814.39,Processed
REF003749,ORD033097,CUST04749,2026-04-28,1494.0,Processed
REF003750,ORD033102,CUST04750,2026-02-15,551.18,Declined
REF003751,ORD033107,CUST04751,2026-06-10,2155.13,Processed
REF003752,ORD033110,CUST04751,2026-08-01,17492.82,Processed
REF003753,ORD033111,CUST04751,2026-07-02,1932.02,Processed
REF003754,ORD033116,CUST04752,2026-09-14,2349.7,Processed
REF003755,ORD033121,CUST04753,2026-08-05,7012.23,Processed
REF003756,ORD033135,CUST04755,2026-08-31,2163.27,Processed
REF003757,ORD033137,CUST04755,2026-08-21,2706.15,Processed
REF003758,ORD033139,CUST04755,2026-09-04,1743.29,Processed
REF003759,ORD033141,CUST04755,2026-09-13,4456.98,Pending
REF003760,ORD033164,CUST04760,2026-05-06,4623.7,Pending
REF003761,ORD033171,CUST04761,2026-08-22,10134.1,Processed
REF003762,ORD033175,CUST04761,2026-08-30,2665.03,Processed
REF003763,ORD033179,CUST04761,2026-09-05,13512.46,Pending
REF003764,ORD033182,CUST04761,2026-08-27,14956.7,Processed
REF003765,ORD033183,CUST04761,2026-09-04,875.07,Pending
REF003766,ORD033203,CUST04766,2026-07-02,1026.36,Processed
REF003767,ORD033208,CUST04767,2026-08-29,3092.72,Processed
REF003768,ORD033211,CUST04768,2026-08-29,3823.36,Processed
REF003769,ORD033214,CUST04768,2026-07-09,2094.42,Processed
REF003770,ORD033222,CUST04768,2026-08-29,984.73,Processed
REF003771,ORD033228,CUST04769,2026-08-22,976.03,Processed
REF003772,ORD033229,CUST04769,2026-09-19,2133.48,Processed
REF003773,ORD033233,CUST04769,2026-08-31,8000.0,Processed
REF003774,ORD033242,CUST04771,2026-02-20,2721.03,Processed
REF003775,ORD033253,CUST04772,2026-08-27,1818.37,Processed
REF003776,ORD033266,CUST04774,2026-07-22,2120.66,Processed
REF003777,ORD033273,CUST04774,2026-06-28,940.85,Processed
REF003778,ORD033276,CUST04774,2026-07-09,8271.67,Declined
REF003779,ORD033277,CUST04774,2026-08-14,13805.24,Processed
REF003780,ORD033292,CUST04776,2026-05-06,3899.66,Processed
REF003781,ORD033297,CUST04777,2026-07-04,2225.92,Processed
REF003782,ORD033304,CUST04777,2026-05-30,2037.39,Processed
REF003783,ORD033367,CUST04785,2026-08-22,16450.06,Processed
REF003784,ORD033369,CUST04785,2026-08-27,969.45,Processed
REF003785,ORD033371,CUST04785,2026-08-25,1291.86,Processed
REF003786,ORD033393,CUST04787,2026-09-15,1724.03,Processed
REF003787,ORD033411,CUST04791,2026-04-28,1103.12,Processed
REF003788,ORD033426,CUST04793,2026-06-08,484.52,Processed
REF003789,ORD033433,CUST04793,2026-04-20,1259.67,Processed
REF003790,ORD033446,CUST04796,2026-06-09,2960.58,Processed
REF003791,ORD033451,CUST04796,2026-03-09,506.8,Pending
REF003792,ORD033454,CUST04796,2026-09-01,629.51,Processed
REF003793,ORD033463,CUST04798,2026-04-14,1732.49,Processed
REF003794,ORD033472,CUST04800,2026-09-13,964.07,Processed
REF003795,ORD033488,CUST04803,2026-04-01,6178.73,Pending
REF003796,ORD033508,CUST04806,2026-05-05,2921.81,Processed
REF003797,ORD033517,CUST04808,2026-08-20,1735.86,Processed
REF003798,ORD033533,CUST04813,2026-08-25,27860.78,Declined
REF003799,ORD033534,CUST04813,2026-08-25,799.92,Processed
REF003800,ORD033536,CUST04813,2026-08-24,1500.0,Processed
REF003801,ORD033562,CUST04818,2026-09-09,2503.78,Pending
REF003802,ORD033571,CUST04819,2026-01-17,11860.66,Processed
REF003803,ORD033590,CUST04822,2026-08-13,11875.06,Processed
REF003804,ORD033591,CUST04822,2026-09-11,15624.17,Pending
REF003805,ORD033600,CUST04822,2026-02-12,928.24,Processed
REF003806,ORD033608,CUST04824,2026-08-06,1399.35,Processed
REF003807,ORD033610,CUST04824,2026-07-29,15270.06,Processed
REF003808,ORD033614,CUST04824,2026-06-02,649.27,Pending
REF003809,ORD033615,CUST04824,2026-06-25,2552.56,Processed
REF003810,ORD033617,CUST04824,2026-05-17,4682.36,Processed
REF003811,ORD033624,CUST04825,2026-09-06,4305.19,Pending
REF003812,ORD033626,CUST04825,2026-08-30,886.54,Processed
REF003813,ORD033630,CUST04825,2026-06-23,2016.05,Processed
REF003814,ORD033632,CUST04826,2026-07-24,1661.57,Declined
REF003815,ORD033657,CUST04831,2026-07-29,2763.84,Pending
REF003816,ORD033658,CUST04831,2026-08-01,616.46,Declined
REF003817,ORD033667,CUST04834,2026-08-08,996.08,Declined
REF003818,ORD033671,CUST04834,2026-07-31,6779.59,Processed
REF003819,ORD033687,CUST04835,2026-09-09,8044.36,Processed
REF003820,ORD033692,CUST04835,2026-07-14,19624.25,Processed
REF003821,ORD033695,CUST04836,2026-05-31,1936.64,Processed
REF003822,ORD033699,CUST04837,2026-08-01,19396.84,Processed
REF003823,ORD033702,CUST04838,2026-08-23,4669.0,Processed
REF003824,ORD033703,CUST04838,2026-06-02,1913.68,Processed
REF003825,ORD033725,CUST04842,2026-06-03,1090.17,Processed
REF003826,ORD033762,CUST04848,2026-08-20,1303.13,Pending
REF003827,ORD033768,CUST04849,2026-08-09,1009.86,Processed
REF003828,ORD033771,CUST04849,2026-09-11,679.94,Processed
REF003829,ORD033807,CUST04856,2026-04-18,4639.03,Processed
REF003830,ORD033810,CUST04856,2026-04-14,1107.47,Processed
REF003831,ORD033812,CUST04856,2026-04-08,541.4,Processed
REF003832,ORD033821,CUST04856,2026-03-24,2530.1,Processed
REF003833,ORD033827,CUST04856,2026-04-27,4472.71,Processed
REF003834,ORD033841,CUST04857,2026-04-23,1146.26,Processed
REF003835,ORD033842,CUST04857,2026-05-26,1943.78,Pending
REF003836,ORD033891,CUST04865,2026-08-01,1678.87,Processed
REF003837,ORD033918,CUST04869,2026-03-31,1557.69,Processed
REF003838,ORD033920,CUST04869,2026-03-19,5224.0,Processed
REF003839,ORD033942,CUST04873,2026-07-16,481.73,Processed
REF003840,ORD033947,CUST04874,2026-01-19,6765.36,Processed
REF003841,ORD033972,CUST04878,2026-06-03,2828.62,Declined
REF003842,ORD033978,CUST04880,2026-07-28,5622.72,Processed
REF003843,ORD033983,CUST04880,2026-07-30,1788.47,Processed
REF003844,ORD033985,CUST04880,2026-08-22,1544.82,Processed
REF003845,ORD034019,CUST04886,2026-04-02,13412.46,Processed
REF003846,ORD034021,CUST04886,2026-04-19,2467.06,Pending
REF003847,ORD034041,CUST04890,2026-07-31,4245.28,Declined
REF003848,ORD034044,CUST04890,2026-08-06,2232.86,Processed
REF003849,ORD034045,CUST04890,2026-07-28,3273.49,Processed
REF003850,ORD034046,CUST04890,2026-07-01,1427.0,Processed
REF003851,ORD034050,CUST04890,2026-07-07,28264.37,Pending
REF003852,ORD034051,CUST04890,2026-08-05,2990.04,Processed
REF003853,ORD034052,CUST04890,2026-08-07,6847.78,Processed
REF003854,ORD034058,CUST04890,2026-08-09,10571.17,Processed
REF003855,ORD034060,CUST04890,2026-08-29,2885.87,Pending
REF003856,ORD034061,CUST04890,2026-09-05,2735.84,Pending
REF003857,ORD034063,CUST04890,2026-08-06,2491.17,Processed
REF003858,ORD034070,CUST04892,2026-08-12,384.1,Processed
REF003859,ORD034071,CUST04892,2026-08-30,2196.35,Processed
REF003860,ORD034072,CUST04892,2026-08-29,259.65,Processed
REF003861,ORD034075,CUST04892,2026-08-11,1420.22,Processed
REF003862,ORD034076,CUST04892,2026-08-04,17153.84,Processed
REF003863,ORD034082,CUST04892,2026-07-14,1147.28,Processed
REF003864,ORD034093,CUST04894,2026-03-17,356.3,Processed
REF003865,ORD034111,CUST04897,2026-05-18,1555.7,Processed
REF003866,ORD034144,CUST04903,2026-07-24,390.91,Pending
REF003867,ORD034145,CUST04903,2026-07-23,1187.44,Processed
REF003868,ORD034146,CUST04903,2026-07-25,4421.21,Processed
REF003869,ORD034149,CUST04903,2026-08-07,2066.47,Processed
REF003870,ORD034150,CUST04903,2026-08-09,2785.92,Processed
REF003871,ORD034156,CUST04903,2026-09-02,20486.97,Processed
REF003872,ORD034161,CUST04903,2026-09-10,781.26,Pending
REF003873,ORD034170,CUST04905,2026-08-19,2307.17,Processed
REF003874,ORD034176,CUST04905,2026-06-25,1001.54,Processed
REF003875,ORD034179,CUST04906,2026-05-21,2050.13,Processed
REF003876,ORD034196,CUST04910,2026-08-09,51781.97,Processed
REF003877,ORD034197,CUST04910,2026-08-26,1034.26,Processed
REF003878,ORD034203,CUST04910,2026-07-23,16590.06,Processed
REF003879,ORD034214,CUST04911,2026-08-14,4401.24,Processed
REF003880,ORD034215,CUST04911,2026-07-19,1769.12,Processed
REF003881,ORD034249,CUST04917,2026-08-08,20785.67,Processed
REF003882,ORD034250,CUST04917,2026-08-13,1091.1,Processed
REF003883,ORD034252,CUST04917,2026-07-14,2522.49,Processed
REF003884,ORD034253,CUST04917,2026-07-19,294.71,Processed
REF003885,ORD034267,CUST04919,2026-05-01,557.62,Processed
REF003886,ORD034285,CUST04922,2026-06-26,780.13,Processed
REF003887,ORD034292,CUST04923,2026-06-29,10171.07,Processed
REF003888,ORD034294,CUST04923,2026-07-01,7306.86,Processed
REF003889,ORD034296,CUST04923,2026-08-06,418.96,Processed
REF003890,ORD034330,CUST04929,2026-03-13,12624.99,Processed
REF003891,ORD034333,CUST04929,2026-03-07,2939.16,Pending
REF003892,ORD034339,CUST04931,2026-08-30,30048.71,Processed
REF003893,ORD034342,CUST04931,2026-04-25,1015.79,Processed
REF003894,ORD034347,CUST04931,2026-09-01,533.07,Processed
REF003895,ORD034350,CUST04931,2026-06-08,1359.48,Processed
REF003896,ORD034351,CUST04931,2026-05-27,620.47,Processed
REF003897,ORD034354,CUST04931,2026-06-12,1304.58,Declined
REF003898,ORD034355,CUST04931,2026-07-08,2185.55,Processed
REF003899,ORD034356,CUST04931,2026-09-22,1757.48,Processed
REF003900,ORD034357,CUST04931,2026-05-09,1724.7,Processed
REF003901,ORD034363,CUST04931,2026-08-05,15644.25,Declined
REF003902,ORD034369,CUST04933,2026-08-19,3271.6,Pending
REF003903,ORD034388,CUST04936,2026-06-23,12468.85,Processed
REF003904,ORD034389,CUST04936,2026-06-14,2096.88,Pending
REF003905,ORD034396,CUST04936,2026-07-27,420.34,Declined
REF003906,ORD034398,CUST04936,2026-05-28,287.73,Processed
REF003907,ORD034405,CUST04937,2026-08-18,2453.0,Processed
REF003908,ORD034455,CUST04945,2026-07-21,1997.7,Processed
REF003909,ORD034466,CUST04945,2026-07-13,12625.74,Processed
REF003910,ORD034493,CUST04950,2026-05-19,2212.44,Processed
REF003911,ORD034512,CUST04954,2026-04-26,3143.55,Processed
REF003912,ORD034588,CUST04967,2026-08-05,1338.56,Declined
REF003913,ORD034608,CUST04971,2026-06-30,433.05,Processed
REF003914,ORD034611,CUST04971,2026-07-26,3511.67,Processed
REF003915,ORD034613,CUST04972,2026-07-11,4968.68,Processed
REF003916,ORD034650,CUST04978,2026-04-07,22318.62,Pending
REF003917,ORD034679,CUST04983,2026-09-12,716.94,Processed
REF003918,ORD034693,CUST04984,2026-06-19,1913.39,Processed
REF003919,ORD034695,CUST04984,2026-09-04,15530.56,Processed
REF003920,ORD034703,CUST04986,2026-07-11,2437.05,Processed
REF003921,ORD034705,CUST04986,2026-07-24,1831.13,Processed
REF003922,ORD034712,CUST04986,2026-04-17,3678.59,Processed
REF003923,ORD034713,CUST04986,2026-06-27,4710.56,Declined
REF003924,ORD034714,CUST04986,2026-07-07,14878.48,Pending
REF003925,ORD034717,CUST04986,2026-07-19,12442.59,Processed
REF003926,ORD034720,CUST04987,2026-03-20,1161.25,Processed
REF003927,ORD034768,CUST04996,2026-08-06,1421.39,Processed
REF003928,ORD034769,CUST04996,2026-04-16,2443.2,Processed
REF003929,ORD034773,CUST04996,2026-05-29,19425.43,Processed
REF003930,ORD034779,CUST04996,2026-03-23,1117.56,Processed
REF003931,ORD034780,CUST04996,2026-05-23,1390.21,Processed
REF003932,ORD034782,CUST04996,2026-04-05,5176.99,Processed
REF003933,ORD034794,CUST04998,2026-07-07,12174.85,Processed
REF003934,ORD034797,CUST04998,2026-06-18,1925.54,Processed
REF003935,ORD027601,CUST03960,2026-09-13,793.89,Processed
REF003936,ORD002569,CUST00385,2026-08-31,327.25,Processed
REF003937,ORD020403,CUST02946,2026-09-18,4435.18,Processed
REF003938,ORD024903,CUST03578,2026-08-22,387.16,Processed
REF003939,ORD031091,CUST04455,2026-09-12,581.89,Processed
REF003940,ORD020144,CUST02908,2026-07-25,123.96,Processed
REF003941,ORD009473,CUST01389,2026-08-03,228.58,Processed
REF003942,ORD023995,CUST03446,2026-08-14,1175.75,Processed
REF003943,ORD032019,CUST04585,2026-07-02,465.9,Processed
REF003944,ORD020627,CUST02979,2026-03-18,1228.86,Processed
REF003945,ORD023811,CUST03416,2026-04-20,346.23,Processed
REF003946,ORD012252,CUST01799,2026-06-11,2744.51,Processed
REF003947,ORD008316,CUST01217,2026-07-03,1208.7,Processed
REF003948,ORD012320,CUST01810,2026-07-11,510.63,Processed
REF003949,ORD034665,CUST04981,2026-07-19,397.51,Processed
REF003950,ORD023464,CUST03365,2026-05-08,1568.71,Processed
REF003951,ORD023902,CUST03431,2026-06-09,1451.38,Processed
REF003952,ORD033763,CUST04848,2026-05-15,463.67,Processed
REF003953,ORD012823,CUST01880,2026-04-26,130.39,Processed
REF003954,ORD005138,CUST00757,2026-03-24,192.58,Processed
REF003955,ORD031058,CUST04451,2026-04-23,960.77,Processed
REF003956,ORD000668,CUST00108,2026-03-31,1436.67,Processed
REF003957,ORD009530,CUST01399,2026-03-25,628.03,Processed
REF003958,ORD028964,CUST04154,2026-08-24,348.11,Processed
REF003959,ORD006614,CUST00967,2026-05-20,987.43,Processed
REF003960,ORD006977,CUST01021,2026-09-30,966.92,Processed
REF003961,ORD030095,CUST04318,2026-08-09,3406.55,Processed
REF003962,ORD019286,CUST02783,2026-08-01,4767.53,Processed
REF003963,ORD034664,CUST04981,2026-03-17,254.8,Processed
REF003964,ORD006472,CUST00943,2026-04-20,353.88,Processed
REF003965,ORD030999,CUST04442,2026-09-04,391.42,Processed
REF003966,ORD008241,CUST01207,2026-07-10,357.52,Processed
REF003967,ORD032078,CUST04592,2026-09-07,613.7,Processed
REF003968,ORD003657,CUST00548,2026-09-02,1496.64,Processed
REF003969,ORD021537,CUST03100,2026-05-10,1576.29,Processed
REF003970,ORD020163,CUST02912,2026-04-26,169.57,Processed
REF003971,ORD031654,CUST04535,2026-08-13,60.83,Processed
REF003972,ORD024185,CUST03472,2026-08-18,608.28,Processed
REF003973,ORD027634,CUST03963,2026-08-27,8503.93,Processed
REF003974,ORD032582,CUST04669,2026-07-02,1419.47,Processed
REF003975,ORD009803,CUST01439,2026-07-29,432.81,Processed
REF003976,ORD015904,CUST02297,2026-07-14,1836.26,Processed
REF003977,ORD009750,CUST01428,2026-07-04,767.54,Processed
REF003978,ORD014719,CUST02129,2026-01-31,262.6,Processed
REF003979,ORD030380,CUST04358,2026-09-21,297.07,Processed
REF003980,ORD030181,CUST04331,2026-03-31,1292.34,Processed
REF003981,ORD006094,CUST00893,2026-09-03,431.49,Processed
REF003982,ORD023063,CUST03313,2026-07-27,238.13,Processed
REF003983,ORD005082,CUST00750,2026-01-21,1292.44,Processed
REF003984,ORD010553,CUST01548,2026-08-04,1812.88,Processed
REF003985,ORD027546,CUST03955,2026-05-30,202.06,Processed
REF003986,ORD013639,CUST01985,2026-06-14,1265.55,Processed
REF003987,ORD014849,CUST02147,2026-04-13,238.31,Processed
REF003988,ORD024888,CUST03576,2026-02-25,982.7,Processed
REF003989,ORD008610,CUST01259,2026-07-21,753.56,Processed
REF003990,ORD031944,CUST04576,2026-07-07,544.09,Processed
REF003991,ORD006411,CUST00935,2026-06-08,500.93,Processed
REF003992,ORD003795,CUST00570,2026-07-10,388.7,Processed
REF003993,ORD006958,CUST01020,2026-07-10,1041.01,Processed
REF003994,ORD008474,CUST01242,2026-04-20,237.35,Processed
REF003995,ORD025310,CUST03634,2026-02-11,8598.54,Processed
REF003996,ORD029737,CUST04275,2026-05-31,696.95,Processed
REF003997,ORD006314,CUST00923,2026-05-05,797.21,Processed
REF003998,ORD031686,CUST04538,2026-06-23,15917.28,Processed
REF003999,ORD000924,CUST00142,2026-06-30,134.88,Processed
REF004000,ORD018842,CUST02725,2026-07-27,2264.55,Processed
REF004001,ORD021096,CUST03041,2026-06-06,1343.06,Processed
REF004002,ORD014925,CUST02158,2026-04-03,825.16,Processed
REF004003,ORD002184,CUST00329,2026-09-05,608.02,Processed
REF004004,ORD034431,CUST04940,2026-08-02,488.0,Processed
REF004005,ORD011891,CUST01747,2026-09-01,55.77,Processed
REF004006,ORD028138,CUST04035,2026-03-29,1583.71,Processed
REF004007,ORD010613,CUST01558,2026-09-05,1564.6,Processed
REF004008,ORD017643,CUST02551,2026-04-29,855.86,Processed
REF004009,ORD006734,CUST00988,2026-08-01,244.8,Processed
REF004010,ORD025366,CUST03644,2026-01-24,497.89,Processed
REF004011,ORD003236,CUST00484,2026-02-02,1895.48,Processed
REF004012,ORD025520,CUST03664,2026-04-02,1429.92,Processed
REF004013,ORD009585,CUST01406,2026-08-23,1008.72,Processed
REF004014,ORD011158,CUST01634,2026-06-30,602.55,Processed
REF004015,ORD028570,CUST04097,2026-08-24,510.03,Processed
REF004016,ORD003675,CUST00551,2026-08-04,1279.88,Processed
REF004017,ORD022493,CUST03230,2026-08-10,831.17,Processed
REF004018,ORD021610,CUST03109,2026-08-16,4313.13,Processed
