order_id,customer_id,order_date,order_amount,category,payment_method,delivery_status
ORD025274,CUST03632,2026-08-18,1328.12,Books,Net Banking,Cancelled
ORD025275,CUST03632,2026-07-06,1107.69,Clothing,Debit Card,Delivered
ORD025276,CUST03632,2026-03-30,42219.75,Electronics,UPI,Delivered
ORD025277,CUST03632,2026-01-12,5415.94,Home & Kitchen,COD,Delivered
ORD025278,CUST03632,2026-07-07,536.45,Accessories,UPI,Delivered
ORD025279,CUST03632,2026-01-09,3220.34,Clothing,UPI,Delivered
ORD025280,CUST03633,2026-06-24,1683.0,Home & Kitchen,Wallet,Delivered
ORD025281,CUST03633,2026-02-06,1120.31,Beauty,Net Banking,Delivered
ORD025282,CUST03633,2026-07-15,820.42,Footwear,Debit Card,Delivered
ORD025283,CUST03633,2026-07-17,1449.13,Footwear,Credit Card,Delivered
ORD025284,CUST03633,2026-07-04,3030.95,Footwear,Credit Card,Delivered
ORD025285,CUST03633,2026-08-10,464.09,Beauty,COD,Returned to Seller
ORD025286,CUST03633,2026-06-26,1376.61,Clothing,Credit Card,Delivered
ORD025287,CUST03633,2026-06-26,18734.94,Electronics,Credit Card,Delivered
ORD025288,CUST03633,2026-05-20,39529.74,Electronics,UPI,Delivered
ORD025289,CUST03633,2026-04-03,25768.78,Electronics,COD,Returned to Seller
ORD025290,CUST03633,2026-03-19,3765.96,Footwear,UPI,Delivered
ORD025291,CUST03633,2026-08-28,1571.27,Footwear,UPI,Cancelled
ORD025292,CUST03633,2026-05-14,15103.94,Electronics,Net Banking,Delivered
ORD025293,CUST03633,2026-04-23,4839.72,Sports,Wallet,Delivered
ORD025294,CUST03633,2026-02-24,323.87,Beauty,Debit Card,Delivered
ORD025295,CUST03633,2026-02-14,2322.19,Accessories,Net Banking,Delivered
ORD025296,CUST03633,2026-04-22,27496.51,Electronics,UPI,Delivered
ORD025297,CUST03633,2026-08-07,11365.48,Electronics,Debit Card,Delivered
ORD025298,CUST03633,2026-04-24,1512.29,Footwear,Debit Card,Delivered
ORD025299,CUST03633,2026-07-08,13156.38,Electronics,Credit Card,Delivered
ORD025300,CUST03633,2026-05-26,14067.09,Electronics,Net Banking,Delivered
ORD025301,CUST03633,2026-04-27,21348.27,Electronics,Credit Card,Delivered
ORD025302,CUST03633,2026-03-12,1211.46,Clothing,UPI,Delivered
ORD025303,CUST03634,2026-08-13,1684.78,Clothing,UPI,Delivered
ORD025304,CUST03634,2026-01-10,256.67,Books,Credit Card,Delivered
ORD025305,CUST03634,2026-06-02,4101.51,Home & Kitchen,UPI,Delivered
ORD025306,CUST03634,2026-05-24,2439.77,Footwear,Debit Card,Delivered
ORD025307,CUST03634,2026-07-26,1238.24,Clothing,UPI,Delivered
ORD025308,CUST03634,2026-01-23,1278.56,Accessories,Debit Card,Delivered
ORD025309,CUST03634,2026-07-28,510.39,Books,Debit Card,Cancelled
ORD025310,CUST03634,2026-01-02,17915.77,Electronics,COD,Delivered
ORD025311,CUST03635,2026-02-17,1855.24,Sports,Credit Card,Delivered
ORD025312,CUST03635,2026-01-09,1774.04,Footwear,COD,Returned to Seller
ORD025313,CUST03635,2026-01-06,2474.43,Clothing,Net Banking,Delivered
ORD025314,CUST03636,2026-07-20,711.85,Clothing,COD,Delivered
ORD025315,CUST03636,2026-01-15,664.73,Beauty,Wallet,Delivered
ORD025316,CUST03636,2026-06-02,1977.28,Clothing,Credit Card,Delivered
ORD025317,CUST03636,2026-03-26,2551.92,Footwear,Debit Card,Cancelled
ORD025318,CUST03636,2026-05-09,2781.91,Clothing,COD,Delivered
ORD025319,CUST03636,2026-08-11,2075.17,Clothing,UPI,Delivered
ORD025320,CUST03636,2026-05-21,1550.44,Clothing,Debit Card,Delivered
ORD025321,CUST03637,2026-05-28,3423.91,Home & Kitchen,Credit Card,Delivered
ORD025322,CUST03637,2026-05-27,1799.05,Clothing,UPI,Delivered
ORD025323,CUST03637,2026-06-01,3327.29,Footwear,Debit Card,Delivered
ORD025324,CUST03638,2026-06-11,168.94,Books,UPI,Delivered
ORD025325,CUST03638,2026-03-01,3962.75,Footwear,COD,Delivered
ORD025326,CUST03638,2026-06-25,2125.54,Sports,Wallet,Delivered
ORD025327,CUST03638,2026-05-10,2370.72,Clothing,UPI,Cancelled
ORD025328,CUST03638,2026-02-17,647.1,Books,Debit Card,Cancelled
ORD025329,CUST03638,2026-02-05,1935.1,Sports,UPI,In Transit
ORD025330,CUST03638,2026-02-21,5620.47,Home & Kitchen,Wallet,Delivered
ORD025331,CUST03639,2026-06-27,15501.26,Electronics,Debit Card,Delivered
ORD025332,CUST03639,2026-07-31,4500.26,Clothing,UPI,Returned to Seller
ORD025333,CUST03639,2026-06-21,1708.21,Sports,COD,Delivered
ORD025334,CUST03639,2026-08-06,3226.86,Footwear,Debit Card,Delivered
ORD025335,CUST03639,2026-05-26,2982.05,Footwear,Debit Card,Delivered
ORD025336,CUST03639,2026-06-12,1629.49,Beauty,Credit Card,Delivered
ORD025337,CUST03639,2026-06-05,685.31,Accessories,Credit Card,Delivered
ORD025338,CUST03639,2026-06-23,1028.07,Accessories,Debit Card,Delivered
ORD025339,CUST03640,2026-04-08,576.95,Books,UPI,Delivered
ORD025340,CUST03640,2026-05-04,1986.37,Clothing,COD,Cancelled
ORD025341,CUST03640,2026-08-24,28319.07,Electronics,COD,Cancelled
ORD025342,CUST03640,2026-04-30,4060.52,Clothing,COD,Delivered
ORD025343,CUST03640,2026-08-20,1049.39,Clothing,Wallet,Delivered
ORD025344,CUST03640,2026-02-11,22360.16,Electronics,Credit Card,Delivered
ORD025345,CUST03640,2026-01-06,977.17,Beauty,Wallet,Delivered
ORD025346,CUST03641,2026-07-15,2418.06,Clothing,UPI,Delivered
ORD025347,CUST03641,2026-07-20,11525.61,Electronics,Net Banking,Delivered
ORD025348,CUST03641,2026-05-13,16604.24,Electronics,COD,Delivered
ORD025349,CUST03641,2026-08-17,734.8,Accessories,Debit Card,Delivered
ORD025350,CUST03641,2026-08-21,10231.81,Electronics,UPI,Delivered
ORD025351,CUST03642,2026-07-06,3046.6,Footwear,UPI,Delivered
ORD025352,CUST03642,2026-07-29,3291.12,Sports,Credit Card,Delivered
ORD025353,CUST03642,2026-04-14,560.05,Books,UPI,Delivered
ORD025354,CUST03642,2026-07-07,1045.5,Beauty,Debit Card,Delivered
ORD025355,CUST03642,2026-02-07,16036.29,Electronics,Wallet,Delivered
ORD025356,CUST03642,2026-08-21,1577.62,Accessories,UPI,Delivered
ORD025357,CUST03642,2026-01-14,1155.59,Beauty,Net Banking,Delivered
ORD025358,CUST03642,2026-05-04,3601.17,Clothing,Debit Card,In Transit
ORD025359,CUST03643,2026-04-11,4151.7,Clothing,Credit Card,Delivered
ORD025360,CUST03643,2026-05-26,2118.13,Beauty,Debit Card,Delivered
ORD025361,CUST03643,2026-03-01,1422.75,Footwear,Debit Card,Returned to Seller
ORD025362,CUST03643,2026-06-21,16203.58,Electronics,UPI,Delivered
ORD025363,CUST03643,2026-04-05,1818.66,Sports,UPI,Delivered
ORD025364,CUST03643,2026-06-12,2230.44,Beauty,UPI,Delivered
ORD025365,CUST03644,2026-04-16,2406.48,Clothing,Net Banking,Delivered
ORD025366,CUST03644,2026-01-09,1033.11,Accessories,Credit Card,Delivered
ORD025367,CUST03644,2026-03-22,42856.0,Electronics,UPI,Delivered
ORD025368,CUST03644,2026-06-23,2076.77,Clothing,Debit Card,Cancelled
ORD025369,CUST03644,2026-06-06,1068.35,Clothing,UPI,Delivered
ORD025370,CUST03644,2026-04-06,486.54,Books,UPI,Delivered
ORD025371,CUST03644,2026-05-05,5334.38,Sports,Debit Card,Delivered
ORD025372,CUST03645,2026-06-25,366.89,Books,UPI,Delivered
ORD025373,CUST03645,2026-07-26,1385.56,Accessories,UPI,Delivered
ORD025374,CUST03645,2026-06-08,1295.25,Footwear,Credit Card,Delivered
ORD025375,CUST03645,2026-05-09,24157.72,Electronics,Wallet,Cancelled
ORD025376,CUST03645,2026-07-12,1896.53,Clothing,UPI,Delivered
ORD025377,CUST03645,2026-05-24,1069.2,Beauty,UPI,Delivered
ORD025378,CUST03645,2026-08-18,1142.56,Accessories,UPI,Delivered
ORD025379,CUST03646,2026-03-10,1341.8,Accessories,COD,Delivered
ORD025380,CUST03646,2026-06-07,1543.11,Sports,Wallet,Delivered
ORD025381,CUST03646,2026-04-20,3298.45,Footwear,UPI,Delivered
ORD025382,CUST03646,2026-06-28,3793.97,Home & Kitchen,Debit Card,Cancelled
ORD025383,CUST03646,2026-03-13,2252.83,Accessories,Net Banking,Delivered
ORD025384,CUST03646,2026-04-19,2009.17,Clothing,Debit Card,Returned to Seller
ORD025385,CUST03647,2026-07-31,2783.47,Footwear,UPI,Delivered
ORD025386,CUST03647,2026-01-16,7471.74,Electronics,COD,Delivered
ORD025387,CUST03647,2026-02-15,8432.92,Home & Kitchen,UPI,Delivered
ORD025388,CUST03647,2026-01-31,2181.05,Clothing,Wallet,Delivered
ORD025389,CUST03647,2026-04-14,2631.95,Home & Kitchen,Credit Card,Delivered
ORD025390,CUST03647,2026-08-12,148.38,Books,UPI,Cancelled
ORD025391,CUST03647,2026-06-11,3476.81,Home & Kitchen,Credit Card,Delivered
ORD025392,CUST03648,2026-05-17,3756.09,Clothing,UPI,Delivered
ORD025393,CUST03648,2026-04-26,32521.03,Electronics,UPI,Delivered
ORD025394,CUST03648,2026-02-28,3032.95,Sports,Wallet,Delivered
ORD025395,CUST03648,2026-06-07,7076.57,Electronics,Debit Card,Returned to Seller
ORD025396,CUST03648,2026-04-06,43859.85,Electronics,UPI,Delivered
ORD025397,CUST03649,2026-05-25,2499.01,Accessories,Wallet,Delivered
ORD025398,CUST03649,2026-07-06,14178.07,Electronics,Debit Card,Delivered
ORD025399,CUST03649,2026-07-24,6133.87,Home & Kitchen,UPI,Delivered
ORD025400,CUST03649,2026-05-05,860.69,Beauty,COD,Delivered
ORD025401,CUST03649,2026-07-28,14401.67,Electronics,UPI,Delivered
ORD025402,CUST03649,2026-08-20,7349.57,Electronics,Debit Card,Delivered
ORD025403,CUST03649,2026-05-03,1660.13,Home & Kitchen,Wallet,Delivered
ORD025404,CUST03649,2026-04-05,3065.04,Footwear,Debit Card,In Transit
ORD025405,CUST03650,2026-08-19,3425.9,Accessories,COD,Delivered
ORD025406,CUST03650,2026-08-21,7225.3,Home & Kitchen,Debit Card,Delivered
ORD025407,CUST03650,2026-08-24,690.25,Accessories,COD,Delivered
ORD025408,CUST03650,2026-08-26,2932.84,Clothing,Debit Card,In Transit
ORD025409,CUST03650,2026-08-24,2084.57,Clothing,Debit Card,Returned to Seller
ORD025410,CUST03650,2026-08-15,1600.51,Clothing,Net Banking,Delivered
ORD025411,CUST03650,2026-08-26,1120.93,Clothing,Debit Card,Delivered
ORD025412,CUST03650,2026-08-31,9312.02,Electronics,COD,Delivered
ORD025413,CUST03650,2026-08-17,3328.23,Footwear,COD,Cancelled
ORD025414,CUST03650,2026-08-14,535.9,Accessories,COD,Delivered
ORD025415,CUST03650,2026-08-20,3394.75,Sports,UPI,Delivered
ORD025416,CUST03650,2026-08-29,11881.09,Electronics,Wallet,In Transit
ORD025417,CUST03651,2026-08-22,5282.86,Home & Kitchen,Net Banking,In Transit
ORD025418,CUST03651,2026-02-10,1318.58,Clothing,Credit Card,Returned to Seller
ORD025419,CUST03651,2026-03-10,1497.13,Footwear,Wallet,Delivered
ORD025420,CUST03651,2026-06-12,1292.75,Beauty,Credit Card,Delivered
ORD025421,CUST03651,2026-08-20,1498.26,Footwear,Debit Card,Delivered
ORD025422,CUST03651,2026-01-22,1241.92,Home & Kitchen,Net Banking,Delivered
ORD025423,CUST03651,2026-05-09,8000.0,Sports,UPI,Cancelled
ORD025424,CUST03651,2026-02-16,4951.25,Home & Kitchen,COD,Delivered
ORD025425,CUST03652,2026-07-21,2120.67,Beauty,Debit Card,Delivered
ORD025426,CUST03652,2026-04-15,3604.09,Clothing,UPI,Returned to Seller
ORD025427,CUST03652,2026-08-31,3173.3,Home & Kitchen,Credit Card,Delivered
ORD025428,CUST03652,2026-08-22,11396.54,Electronics,COD,In Transit
ORD025429,CUST03652,2026-04-13,644.01,Beauty,UPI,Delivered
ORD025430,CUST03652,2026-08-20,38004.95,Electronics,UPI,Delivered
ORD025431,CUST03652,2026-05-25,605.53,Books,UPI,Delivered
ORD025432,CUST03652,2026-08-14,34745.62,Electronics,UPI,Delivered
ORD025433,CUST03652,2026-05-09,589.13,Accessories,Credit Card,Delivered
ORD025434,CUST03652,2026-07-02,1581.11,Clothing,Credit Card,Delivered
ORD025435,CUST03652,2026-07-20,1049.04,Clothing,Debit Card,Delivered
ORD025436,CUST03652,2026-04-23,5212.97,Home & Kitchen,Debit Card,Delivered
ORD025437,CUST03652,2026-08-25,852.38,Beauty,COD,Returned to Seller
ORD025438,CUST03652,2026-06-04,6671.07,Sports,Credit Card,Delivered
ORD025439,CUST03652,2026-08-27,30612.28,Electronics,Wallet,Returned to Seller
ORD025440,CUST03652,2026-07-03,2811.69,Footwear,Credit Card,Delivered
ORD025441,CUST03652,2026-07-07,2155.96,Clothing,Net Banking,Delivered
ORD025442,CUST03652,2026-04-21,3238.87,Footwear,Credit Card,Delivered
ORD025443,CUST03652,2026-05-09,1802.26,Sports,COD,Returned to Seller
ORD025444,CUST03653,2026-03-21,16346.66,Electronics,Net Banking,Delivered
ORD025445,CUST03653,2026-01-23,9780.86,Electronics,UPI,Delivered
ORD025446,CUST03653,2026-07-02,2391.09,Sports,COD,Delivered
ORD025447,CUST03653,2026-01-09,2036.83,Sports,UPI,Delivered
ORD025448,CUST03653,2026-02-21,2070.35,Accessories,COD,Delivered
ORD025449,CUST03653,2026-02-03,3638.37,Sports,Credit Card,Delivered
ORD025450,CUST03653,2026-08-01,1996.91,Footwear,Net Banking,Delivered
ORD025451,CUST03654,2026-05-12,1899.1,Beauty,Credit Card,Returned to Seller
ORD025452,CUST03654,2026-07-25,2158.49,Home & Kitchen,UPI,Delivered
ORD025453,CUST03654,2026-02-15,1772.46,Footwear,UPI,Delivered
ORD025454,CUST03654,2026-01-30,2937.84,Sports,Debit Card,Delivered
ORD025455,CUST03654,2026-01-26,5500.23,Home & Kitchen,Credit Card,Delivered
ORD025456,CUST03655,2026-08-18,7923.64,Home & Kitchen,UPI,Delivered
ORD025457,CUST03655,2026-08-08,1952.29,Accessories,UPI,Delivered
ORD025458,CUST03655,2026-07-25,3951.83,Clothing,Credit Card,Delivered
ORD025459,CUST03655,2026-08-17,1956.69,Sports,UPI,Delivered
ORD025460,CUST03655,2026-08-02,1487.11,Clothing,Net Banking,Delivered
ORD025461,CUST03655,2026-07-31,33864.14,Electronics,Net Banking,Delivered
ORD025462,CUST03655,2026-05-25,35112.78,Electronics,UPI,Delivered
ORD025463,CUST03655,2026-07-29,4296.68,Footwear,Wallet,Delivered
ORD025464,CUST03655,2026-07-27,20379.52,Electronics,Credit Card,Delivered
ORD025465,CUST03655,2026-08-23,1662.23,Clothing,Net Banking,Delivered
ORD025466,CUST03655,2026-07-11,484.72,Accessories,UPI,Delivered
ORD025467,CUST03655,2026-07-08,727.56,Beauty,UPI,Delivered
ORD025468,CUST03656,2026-07-02,1094.36,Accessories,UPI,Delivered
ORD025469,CUST03656,2026-03-13,4541.8,Sports,Credit Card,Delivered
ORD025470,CUST03656,2026-03-26,1131.37,Home & Kitchen,Credit Card,Delivered
ORD025471,CUST03656,2026-05-28,2130.04,Clothing,Debit Card,Delivered
ORD025472,CUST03656,2026-06-22,801.56,Books,UPI,Cancelled
ORD025473,CUST03656,2026-01-17,2959.59,Footwear,Credit Card,Delivered
ORD025474,CUST03657,2026-06-08,3014.32,Home & Kitchen,Credit Card,Delivered
ORD025475,CUST03657,2026-06-22,1744.51,Home & Kitchen,UPI,Delivered
ORD025476,CUST03657,2026-07-08,5204.48,Footwear,UPI,Delivered
ORD025477,CUST03657,2026-07-16,1719.93,Sports,Credit Card,Delivered
ORD025478,CUST03657,2026-07-19,1227.3,Clothing,Debit Card,Delivered
ORD025479,CUST03657,2026-03-13,700.48,Beauty,UPI,Delivered
ORD025480,CUST03657,2026-04-19,9305.39,Electronics,Credit Card,Delivered
ORD025481,CUST03658,2026-01-11,4303.95,Home & Kitchen,COD,Delivered
ORD025482,CUST03658,2026-06-10,5459.9,Home & Kitchen,UPI,Delivered
ORD025483,CUST03658,2026-07-16,1344.79,Accessories,COD,Delivered
ORD025484,CUST03659,2026-07-05,556.23,Books,Credit Card,Delivered
ORD025485,CUST03659,2026-06-27,6070.05,Home & Kitchen,Credit Card,Delivered
ORD025486,CUST03659,2026-03-02,13438.02,Electronics,Credit Card,Delivered
ORD025487,CUST03659,2026-03-04,2457.95,Home & Kitchen,Net Banking,Delivered
ORD025488,CUST03659,2026-02-23,3774.25,Home & Kitchen,Wallet,Delivered
ORD025489,CUST03659,2026-07-15,6373.77,Home & Kitchen,COD,Returned to Seller
ORD025490,CUST03659,2026-03-24,8711.67,Home & Kitchen,Debit Card,Delivered
ORD025491,CUST03660,2026-02-05,2294.76,Home & Kitchen,Debit Card,Delivered
ORD025492,CUST03660,2026-02-03,5524.19,Footwear,Debit Card,In Transit
ORD025493,CUST03660,2026-06-04,2070.29,Beauty,UPI,Returned to Seller
ORD025494,CUST03660,2026-04-13,2803.91,Footwear,COD,Delivered
ORD025495,CUST03660,2026-06-15,4969.52,Footwear,UPI,Delivered
ORD025496,CUST03660,2026-04-23,1601.35,Sports,UPI,Delivered
ORD025497,CUST03660,2026-01-29,1527.27,Clothing,COD,Delivered
ORD025498,CUST03661,2026-08-31,4014.82,Home & Kitchen,UPI,In Transit
ORD025499,CUST03661,2026-04-03,1991.69,Clothing,COD,Delivered
ORD025500,CUST03661,2026-07-27,1522.43,Home & Kitchen,COD,Delivered
ORD025501,CUST03661,2026-07-25,6744.62,Home & Kitchen,UPI,Delivered
ORD025502,CUST03661,2026-06-18,6094.01,Footwear,Debit Card,Delivered
ORD025503,CUST03662,2026-04-04,229.51,Books,Credit Card,Delivered
ORD025504,CUST03662,2026-02-23,1094.88,Accessories,Debit Card,Delivered
ORD025505,CUST03662,2026-05-01,266.27,Books,UPI,Delivered
ORD025506,CUST03662,2026-07-07,2326.03,Clothing,Debit Card,Returned to Seller
ORD025507,CUST03662,2026-02-07,3192.29,Beauty,UPI,Cancelled
ORD025508,CUST03662,2026-06-08,1620.12,Accessories,Debit Card,Delivered
ORD025509,CUST03662,2026-03-11,1449.07,Footwear,UPI,Delivered
ORD025510,CUST03662,2026-04-21,700.18,Beauty,Credit Card,Cancelled
ORD025511,CUST03663,2026-01-05,2809.67,Accessories,UPI,Delivered
ORD025512,CUST03663,2026-06-24,1648.09,Accessories,COD,Delivered
ORD025513,CUST03663,2026-06-24,1703.66,Clothing,UPI,Delivered
ORD025514,CUST03663,2026-02-05,1936.78,Clothing,Credit Card,Cancelled
ORD025515,CUST03664,2026-05-12,19714.82,Electronics,UPI,Delivered
ORD025516,CUST03664,2026-05-26,3034.03,Footwear,UPI,Delivered
ORD025517,CUST03664,2026-08-28,4908.72,Home & Kitchen,Wallet,Delivered
ORD025518,CUST03664,2026-05-19,1823.59,Clothing,COD,Delivered
ORD025519,CUST03664,2026-03-13,5302.55,Home & Kitchen,COD,Delivered
ORD025520,CUST03664,2026-03-30,6829.11,Home & Kitchen,Debit Card,Delivered
ORD025521,CUST03664,2026-03-28,2073.07,Accessories,Wallet,Delivered
ORD025522,CUST03665,2026-01-27,2540.76,Footwear,UPI,Delivered
ORD025523,CUST03665,2026-06-06,17629.66,Electronics,COD,Delivered
ORD025524,CUST03665,2026-03-30,1039.54,Clothing,Credit Card,Delivered
ORD025525,CUST03665,2026-01-08,4717.07,Home & Kitchen,COD,Delivered
ORD025526,CUST03666,2026-03-29,2481.84,Sports,UPI,Delivered
ORD025527,CUST03666,2026-02-27,23628.52,Electronics,COD,Returned to Seller
ORD025528,CUST03666,2026-08-06,1179.14,Books,Wallet,Delivered
ORD025529,CUST03666,2026-05-30,1161.54,Accessories,UPI,Returned to Seller
ORD025530,CUST03667,2026-08-06,1238.96,Sports,Debit Card,Delivered
ORD025531,CUST03667,2026-06-28,2130.81,Home & Kitchen,Credit Card,Delivered
ORD025532,CUST03667,2026-05-20,5003.7,Clothing,Debit Card,Returned to Seller
ORD025533,CUST03667,2026-02-12,1004.38,Accessories,Credit Card,Delivered
ORD025534,CUST03668,2026-08-08,22407.38,Electronics,Credit Card,Delivered
ORD025535,CUST03668,2026-06-12,17636.34,Electronics,Credit Card,Delivered
ORD025536,CUST03668,2026-05-06,719.59,Beauty,Net Banking,In Transit
ORD025537,CUST03668,2026-04-30,2100.02,Accessories,Net Banking,Delivered
ORD025538,CUST03668,2026-06-02,1998.56,Home & Kitchen,Credit Card,Cancelled
ORD025539,CUST03668,2026-07-21,3244.14,Home & Kitchen,UPI,Delivered
ORD025540,CUST03668,2026-05-22,4325.53,Home & Kitchen,Credit Card,Delivered
ORD025541,CUST03668,2026-06-30,1194.36,Clothing,Net Banking,Cancelled
ORD025542,CUST03668,2026-04-29,2112.1,Footwear,COD,Delivered
ORD025543,CUST03668,2026-05-20,1850.2,Accessories,Wallet,Delivered
ORD025544,CUST03668,2026-05-25,9922.34,Electronics,COD,Delivered
ORD025545,CUST03669,2026-08-11,2413.95,Clothing,Net Banking,Delivered
ORD025546,CUST03669,2026-06-26,1206.86,Accessories,UPI,In Transit
ORD025547,CUST03669,2026-05-01,1760.46,Beauty,Net Banking,Delivered
ORD025548,CUST03669,2026-01-31,3658.06,Home & Kitchen,Net Banking,Delivered
ORD025549,CUST03669,2026-06-23,2248.14,Footwear,COD,Delivered
ORD025550,CUST03669,2026-02-10,772.36,Books,Credit Card,Delivered
ORD025551,CUST03670,2026-05-29,25651.42,Electronics,Credit Card,Delivered
ORD025552,CUST03670,2026-03-13,5736.64,Sports,Wallet,Delivered
ORD025553,CUST03670,2026-04-11,2423.67,Sports,Debit Card,Delivered
ORD025554,CUST03670,2026-07-06,3600.92,Home & Kitchen,Credit Card,Delivered
ORD025555,CUST03670,2026-07-13,1182.62,Accessories,Debit Card,Delivered
ORD025556,CUST03670,2026-04-17,2122.82,Footwear,UPI,Delivered
ORD025557,CUST03670,2026-06-29,1984.01,Sports,UPI,Delivered
ORD025558,CUST03671,2026-05-28,7718.35,Home & Kitchen,UPI,Delivered
ORD025559,CUST03671,2026-05-03,2858.01,Footwear,Net Banking,Delivered
ORD025560,CUST03671,2026-06-22,8000.0,Sports,COD,Delivered
ORD025561,CUST03671,2026-03-23,1151.12,Beauty,Wallet,Delivered
ORD025562,CUST03672,2026-05-07,4068.82,Home & Kitchen,COD,Delivered
ORD025563,CUST03672,2026-08-27,467.69,Sports,Credit Card,In Transit
ORD025564,CUST03672,2026-06-25,6286.27,Home & Kitchen,Net Banking,Delivered
ORD025565,CUST03673,2026-08-25,1538.91,Sports,UPI,In Transit
ORD025566,CUST03673,2026-05-13,45353.57,Electronics,Credit Card,Returned to Seller
ORD025567,CUST03673,2026-04-27,807.54,Clothing,Wallet,Delivered
ORD025568,CUST03673,2026-02-16,2821.36,Home & Kitchen,COD,Delivered
ORD025569,CUST03673,2026-02-02,12258.67,Electronics,UPI,Delivered
ORD025570,CUST03673,2026-04-15,2652.32,Accessories,Net Banking,Delivered
ORD025571,CUST03674,2026-01-20,2348.77,Footwear,Debit Card,Delivered
ORD025572,CUST03674,2026-06-15,1608.44,Accessories,Wallet,Delivered
ORD025573,CUST03674,2026-01-03,1156.52,Accessories,Credit Card,Delivered
ORD025574,CUST03674,2026-03-31,440.86,Beauty,Debit Card,Delivered
ORD025575,CUST03674,2026-05-19,1181.16,Accessories,Debit Card,Delivered
ORD025576,CUST03674,2026-07-24,1680.51,Accessories,UPI,Delivered
ORD025577,CUST03674,2026-04-16,34412.6,Electronics,Wallet,Delivered
ORD025578,CUST03674,2026-03-11,1307.28,Clothing,Debit Card,Delivered
ORD025579,CUST03675,2026-02-11,408.88,Books,UPI,Delivered
ORD025580,CUST03675,2026-06-19,23650.09,Electronics,Credit Card,Delivered
ORD025581,CUST03675,2026-03-05,3600.85,Home & Kitchen,Credit Card,Delivered
ORD025582,CUST03675,2026-05-01,1827.66,Sports,Credit Card,Delivered
ORD025583,CUST03676,2026-08-09,336.71,Beauty,COD,Delivered
ORD025584,CUST03676,2026-05-17,1058.92,Clothing,Debit Card,Delivered
